shipment_id,order_date,warehouse,origin_city,destination_city,product_category,quantity,order_value,distance_km,transportation_mode,shipping_cost,estimated_delivery_days,actual_delivery_days,delivery_status,delay_days,customer_segment,inventory_level,warehouse_capacity,fuel_cost,weather_condition,delivery_time,cost_per_km,cost_per_shipment,is_delayed,is_on_time,warehouse_utilization,route
SHIP-11033,2025-09-27,WH-East-Kolkata,Kolkata,Coimbatore,Apparel,291,24766.83,231,Road Freight (Truck),378.4,3,7,Delayed,4,Enterprise,5015,7500,1.49,Clear,7,1.6381,378.4,1,0,66.87,Kolkata -> Coimbatore
SHIP-11034,2025-11-12,WH-Central-Nagpur,Nagpur,Bhopal,Consumer Goods,302,23196.94,1417,Road Freight (Truck),1290.42,7,7,On-Time,0,SMB,3042,6000,1.39,Clear,7,0.9107,1290.42,0,1,50.7,Nagpur -> Bhopal
SHIP-11035,2025-10-13,WH-South-Bengaluru,Bengaluru,Patna,Consumer Goods,235,12560.28,1550,Rail Freight,1002.75,10,10,On-Time,0,E-Commerce Retailer,4059,8500,1.61,Clear,10,0.6469,1002.75,0,1,47.75,Bengaluru -> Patna
SHIP-11036,2025-10-18,WH-West-Mumbai,Mumbai,Jaipur,Automotive Parts,16,1604.0,1516,Rail Freight,864.35,9,11,Delayed,2,Enterprise,10770,12000,1.17,Rainy,11,0.5702,864.35,1,0,89.75,Mumbai -> Jaipur
SHIP-11037,2025-08-01,WH-West-Mumbai,Mumbai,Bhopal,Electronics,136,10061.55,716,Road Freight (Truck),639.71,5,6,Delayed,1,SMB,8854,12000,1.39,Rainy,6,0.8934,639.71,1,0,73.78,Mumbai -> Bhopal
SHIP-11038,2025-06-14,WH-South-Bengaluru,Bengaluru,Chandigarh,Consumer Goods,433,76037.88,770,Road Freight (Truck),819.29,6,8,Delayed,2,SMB,4239,8500,1.63,Foggy,8,1.064,819.29,1,0,49.87,Bengaluru -> Chandigarh
SHIP-11039,2025-01-05,WH-North-Delhi,Delhi,Bhopal,Apparel,101,17746.81,1182,Road Freight (Truck),1030.86,7,7,On-Time,0,SMB,8529,10000,1.46,Clear,7,0.8721,1030.86,0,1,85.29,Delhi -> Bhopal
SHIP-11040,2025-12-05,WH-South-Bengaluru,Bengaluru,Kochi,Electronics,432,57426.82,224,Road Freight (Truck),426.11,2,4,Delayed,2,E-Commerce Retailer,5913,8500,1.48,Rainy,4,1.9023,426.11,1,0,69.56,Bengaluru -> Kochi
SHIP-11041,2025-03-19,WH-West-Mumbai,Mumbai,Jaipur,Electronics,199,39365.58,443,Road Freight (Truck),481.14,3,5,Delayed,2,E-Commerce Retailer,9753,12000,1.21,Foggy,5,1.0861,481.14,1,0,81.27,Mumbai -> Jaipur
SHIP-11042,2025-03-03,WH-East-Kolkata,Kolkata,Surat,Industrial Equipment,368,78279.06,1936,Rail Freight,1263.72,12,13,Delayed,1,Enterprise,3821,7500,1.23,Clear,13,0.6527,1263.72,1,0,50.95,Kolkata -> Surat
SHIP-11043,2025-05-12,WH-North-Delhi,Delhi,Kochi,Automotive Parts,62,9377.2,1111,Road Freight (Truck),935.85,7,7,On-Time,0,E-Commerce Retailer,8762,10000,1.56,Clear,7,0.8423,935.85,0,1,87.62,Delhi -> Kochi
SHIP-11044,2025-03-30,WH-South-Bengaluru,Bengaluru,Kochi,Automotive Parts,251,40272.89,1557,Road Freight (Truck),1368.79,9,13,Delayed,4,Enterprise,6184,8500,1.56,Stormy,13,0.8791,1368.79,1,0,72.75,Bengaluru -> Kochi
SHIP-11045,2025-08-25,WH-West-Mumbai,Mumbai,Patna,Automotive Parts,141,11488.42,548,Road Freight (Truck),561.02,5,5,On-Time,0,Enterprise,9563,12000,1.74,Clear,5,1.0238,561.02,0,1,79.69,Mumbai -> Patna
SHIP-11046,2025-02-11,WH-South-Bengaluru,Bengaluru,Patna,Apparel,373,84034.76,754,Road Freight (Truck),813.0,6,6,On-Time,0,Enterprise,3950,8500,1.58,Clear,6,1.0782,813.0,0,1,46.47,Bengaluru -> Patna
SHIP-11047,2025-03-30,WH-North-Delhi,Delhi,Kanpur,Industrial Equipment,121,2503.3,849,Express Courier,1367.92,4,4,On-Time,0,Enterprise,5981,10000,1.45,Clear,4,1.6112,1367.92,0,1,59.81,Delhi -> Kanpur
SHIP-11048,2025-10-23,WH-South-Bengaluru,Bengaluru,Kanpur,Consumer Goods,418,40513.22,1008,Road Freight (Truck),1026.66,7,7,On-Time,0,Enterprise,4893,8500,1.66,Clear,7,1.0185,1026.66,0,1,57.56,Bengaluru -> Kanpur
SHIP-11049,2025-11-24,WH-South-Bengaluru,Bengaluru,Indore,Apparel,16,2953.97,1204,Rail Freight,706.42,9,9,On-Time,0,Enterprise,7618,8500,1.21,Clear,9,0.5867,706.42,0,1,89.62,Bengaluru -> Indore
SHIP-11050,2025-10-22,WH-South-Bengaluru,Bengaluru,Lucknow,Perishables,239,8083.23,1755,Road Freight (Truck),1512.1,9,11,Delayed,2,E-Commerce Retailer,4565,8500,1.42,Clear,11,0.8616,1512.1,1,0,53.71,Bengaluru -> Lucknow
SHIP-11051,2025-04-14,WH-South-Bengaluru,Bengaluru,Jaipur,Electronics,165,9577.4,1450,Air Cargo,2706.95,5,5,On-Time,0,Enterprise,6649,8500,1.32,Rainy,5,1.8669,2706.95,0,1,78.22,Bengaluru -> Jaipur
SHIP-11052,2025-01-14,WH-South-Bengaluru,Bengaluru,Jaipur,Consumer Goods,206,31617.32,1497,Road Freight (Truck),1272.19,7,7,On-Time,0,E-Commerce Retailer,3995,8500,1.21,Clear,7,0.8498,1272.19,0,1,47.0,Bengaluru -> Jaipur
SHIP-11053,2025-10-15,WH-East-Kolkata,Kolkata,Bhopal,Consumer Goods,332,48670.71,512,Road Freight (Truck),581.07,5,8,Delayed,3,Enterprise,4071,7500,1.61,Foggy,8,1.1349,581.07,1,0,54.28,Kolkata -> Bhopal
SHIP-11054,2025-06-28,WH-West-Mumbai,Mumbai,Jaipur,Electronics,373,70365.76,323,Road Freight (Truck),484.88,3,3,On-Time,0,Individual,7309,12000,1.46,Clear,3,1.5012,484.88,0,1,60.91,Mumbai -> Jaipur
SHIP-11055,2025-05-05,WH-East-Kolkata,Kolkata,Jaipur,Electronics,232,47783.64,377,Road Freight (Truck),450.01,3,6,Delayed,3,E-Commerce Retailer,6175,7500,1.48,Severe Heat,6,1.1937,450.01,1,0,82.33,Kolkata -> Jaipur
SHIP-11056,2025-12-19,WH-West-Mumbai,Mumbai,Lucknow,Automotive Parts,376,17001.29,605,Express Courier,1131.37,4,5,Delayed,1,Enterprise,9855,12000,1.4,Severe Heat,5,1.87,1131.37,1,0,82.12,Mumbai -> Lucknow
SHIP-11057,2025-01-23,WH-North-Delhi,Delhi,Chandigarh,Perishables,259,5003.76,1660,Rail Freight,1048.55,10,10,On-Time,0,E-Commerce Retailer,8977,10000,1.43,Foggy,10,0.6317,1048.55,0,1,89.77,Delhi -> Chandigarh
SHIP-11058,2025-03-04,WH-North-Delhi,Delhi,Kanpur,Consumer Goods,413,73127.87,565,Road Freight (Truck),681.25,4,4,On-Time,0,SMB,8808,10000,1.22,Stormy,4,1.2058,681.25,0,1,88.08,Delhi -> Kanpur
SHIP-11059,2025-05-23,WH-West-Mumbai,Mumbai,Kanpur,Electronics,92,7896.09,1852,Rail Freight,1074.08,12,12,On-Time,0,E-Commerce Retailer,5859,12000,1.55,Rainy,12,0.58,1074.08,0,1,48.82,Mumbai -> Kanpur
SHIP-11060,2025-06-02,WH-East-Kolkata,Kolkata,Surat,Electronics,249,40364.45,1323,Air Cargo,2500.11,5,8,Delayed,3,SMB,6300,7500,1.41,Stormy,8,1.8897,2500.11,1,0,84.0,Kolkata -> Surat
SHIP-11061,2025-05-25,WH-East-Kolkata,Kolkata,Jaipur,Automotive Parts,389,19597.03,1143,Road Freight (Truck),1121.99,7,7,On-Time,0,SMB,4965,7500,1.64,Clear,7,0.9816,1121.99,0,1,66.2,Kolkata -> Jaipur
SHIP-11062,2025-08-13,WH-East-Kolkata,Kolkata,Lucknow,Consumer Goods,404,50590.66,461,Road Freight (Truck),611.83,3,3,On-Time,0,E-Commerce Retailer,6427,7500,1.27,Clear,3,1.3272,611.83,0,1,85.69,Kolkata -> Lucknow
SHIP-11063,2025-11-05,WH-South-Bengaluru,Bengaluru,Kanpur,Consumer Goods,369,49276.19,252,Express Courier,588.69,3,5,Delayed,2,SMB,4181,8500,1.27,Foggy,5,2.3361,588.69,1,0,49.19,Bengaluru -> Kanpur
SHIP-11064,2025-04-14,WH-West-Mumbai,Mumbai,Lucknow,Consumer Goods,332,50627.77,562,Road Freight (Truck),644.68,4,4,On-Time,0,Enterprise,10040,12000,1.54,Clear,4,1.1471,644.68,0,1,83.67,Mumbai -> Lucknow
SHIP-11065,2025-04-14,WH-North-Delhi,Delhi,Coimbatore,Consumer Goods,272,36881.83,1979,Express Courier,3062.33,7,9,Delayed,2,E-Commerce Retailer,5250,10000,1.66,Foggy,9,1.5474,3062.33,1,0,52.5,Delhi -> Coimbatore
SHIP-11066,2025-02-08,WH-West-Mumbai,Mumbai,Chandigarh,Consumer Goods,416,54698.73,372,Road Freight (Truck),514.7,4,7,Delayed,3,SMB,7282,12000,1.43,Stormy,7,1.3836,514.7,1,0,60.68,Mumbai -> Chandigarh
SHIP-11067,2025-07-17,WH-West-Mumbai,Mumbai,Jaipur,Automotive Parts,198,18452.12,384,Road Freight (Truck),474.42,3,3,On-Time,0,SMB,5562,12000,1.59,Clear,3,1.2355,474.42,0,1,46.35,Mumbai -> Jaipur
SHIP-11068,2025-05-14,WH-North-Delhi,Delhi,Surat,Apparel,375,11897.76,212,Road Freight (Truck),399.02,2,6,Delayed,4,Enterprise,5081,10000,1.75,Foggy,6,1.8822,399.02,1,0,50.81,Delhi -> Surat
SHIP-11069,2025-03-08,WH-North-Delhi,Delhi,Bhopal,Apparel,299,10775.14,1805,Road Freight (Truck),1601.42,9,11,Delayed,2,SMB,6594,10000,1.74,Clear,11,0.8872,1601.42,1,0,65.94,Delhi -> Bhopal
SHIP-11070,2025-06-28,WH-South-Bengaluru,Bengaluru,Kanpur,Consumer Goods,371,43383.96,1554,Road Freight (Truck),1428.4,9,11,Delayed,2,Individual,7094,8500,1.6,Clear,11,0.9192,1428.4,1,0,83.46,Bengaluru -> Kanpur
SHIP-11071,2025-02-11,WH-East-Kolkata,Kolkata,Coimbatore,Industrial Equipment,412,40627.89,257,Road Freight (Truck),425.11,4,4,On-Time,0,Enterprise,6102,7500,1.59,Clear,4,1.6541,425.11,0,1,81.36,Kolkata -> Coimbatore
SHIP-11072,2025-01-15,WH-Central-Nagpur,Nagpur,Lucknow,Apparel,67,9131.54,1351,Rail Freight,798.35,9,9,On-Time,0,SMB,3363,6000,1.3,Clear,9,0.5909,798.35,0,1,56.05,Nagpur -> Lucknow
SHIP-11073,2025-04-21,WH-Central-Nagpur,Nagpur,Patna,Electronics,18,1559.47,1121,Air Cargo,2078.52,3,4,Delayed,1,E-Commerce Retailer,3127,6000,1.65,Rainy,4,1.8542,2078.52,1,0,52.12,Nagpur -> Patna
SHIP-11074,2025-06-06,WH-South-Bengaluru,Bengaluru,Kochi,Apparel,313,55294.23,1780,Road Freight (Truck),1557.75,9,10,Delayed,1,E-Commerce Retailer,5380,8500,1.39,Rainy,10,0.8751,1557.75,1,0,63.29,Bengaluru -> Kochi
SHIP-11075,2025-10-16,WH-West-Mumbai,Mumbai,Jaipur,Consumer Goods,124,27035.64,1889,Road Freight (Truck),1568.81,9,11,Delayed,2,SMB,10381,12000,1.73,Clear,11,0.8305,1568.81,1,0,86.51,Mumbai -> Jaipur
SHIP-11076,2025-08-19,WH-South-Bengaluru,Bengaluru,Jaipur,Industrial Equipment,219,18665.99,1716,Road Freight (Truck),1453.2,8,8,On-Time,0,Enterprise,4190,8500,1.2,Foggy,8,0.8469,1453.2,0,1,49.29,Bengaluru -> Jaipur
SHIP-11077,2025-06-06,WH-East-Kolkata,Kolkata,Coimbatore,Consumer Goods,50,3017.56,426,Road Freight (Truck),433.54,4,4,On-Time,0,Individual,5288,7500,1.41,Rainy,4,1.0177,433.54,0,1,70.51,Kolkata -> Coimbatore
SHIP-11078,2025-02-07,WH-North-Delhi,Delhi,Lucknow,Perishables,313,13240.66,385,Road Freight (Truck),498.31,3,3,On-Time,0,E-Commerce Retailer,4917,10000,1.48,Clear,3,1.2943,498.31,0,1,49.17,Delhi -> Lucknow
SHIP-11079,2025-04-07,WH-West-Mumbai,Mumbai,Indore,Electronics,182,29087.19,765,Road Freight (Truck),758.82,5,5,On-Time,0,Enterprise,8051,12000,1.39,Clear,5,0.9919,758.82,0,1,67.09,Mumbai -> Indore
SHIP-11080,2025-10-16,WH-East-Kolkata,Kolkata,Jaipur,Industrial Equipment,243,28991.4,437,Road Freight (Truck),523.6,4,7,Delayed,3,Enterprise,3821,7500,1.28,Stormy,7,1.1982,523.6,1,0,50.95,Kolkata -> Jaipur
SHIP-11081,2025-09-11,WH-West-Mumbai,Mumbai,Indore,Apparel,290,17163.27,1256,Road Freight (Truck),1177.89,8,10,Delayed,2,SMB,5853,12000,1.51,Foggy,10,0.9378,1177.89,1,0,48.78,Mumbai -> Indore
SHIP-11082,2025-07-15,WH-South-Bengaluru,Bengaluru,Patna,Industrial Equipment,381,64193.6,1020,Road Freight (Truck),1023.85,6,6,On-Time,0,Enterprise,4587,8500,1.6,Clear,6,1.0038,1023.85,0,1,53.96,Bengaluru -> Patna
SHIP-11083,2025-03-27,WH-South-Bengaluru,Bengaluru,Coimbatore,Consumer Goods,87,4340.74,1521,Express Courier,2296.0,5,5,On-Time,0,Enterprise,4844,8500,1.54,Clear,5,1.5095,2296.0,0,1,56.99,Bengaluru -> Coimbatore
SHIP-11084,2025-11-18,WH-North-Delhi,Delhi,Lucknow,Consumer Goods,117,16995.5,573,Road Freight (Truck),560.46,4,6,Delayed,2,E-Commerce Retailer,5798,10000,1.29,Foggy,6,0.9781,560.46,1,0,57.98,Delhi -> Lucknow
SHIP-11085,2025-01-10,WH-West-Mumbai,Mumbai,Lucknow,Industrial Equipment,290,40275.16,310,Road Freight (Truck),465.03,3,2,Early,0,Enterprise,9039,12000,1.59,Rainy,2,1.5001,465.03,0,1,75.32,Mumbai -> Lucknow
SHIP-11086,2025-01-05,WH-West-Mumbai,Mumbai,Chandigarh,Electronics,412,77267.94,2034,Rail Freight,1335.18,12,12,On-Time,0,E-Commerce Retailer,5710,12000,1.3,Clear,12,0.6564,1335.18,0,1,47.58,Mumbai -> Chandigarh
SHIP-11087,2025-05-03,WH-North-Delhi,Delhi,Kochi,Electronics,48,1341.64,1583,Air Cargo,2843.92,4,5,Delayed,1,Enterprise,4879,10000,1.26,Rainy,5,1.7965,2843.92,1,0,48.79,Delhi -> Kochi
SHIP-11088,2025-11-26,WH-North-Delhi,Delhi,Kanpur,Apparel,128,28627.22,1330,Rail Freight,864.37,9,9,On-Time,0,E-Commerce Retailer,5386,10000,1.56,Clear,9,0.6499,864.37,0,1,53.86,Delhi -> Kanpur
SHIP-11089,2025-12-19,WH-East-Kolkata,Kolkata,Kanpur,Apparel,344,61989.85,950,Road Freight (Truck),958.68,6,12,Delayed,6,E-Commerce Retailer,6449,7500,1.66,Foggy,12,1.0091,958.68,1,0,85.99,Kolkata -> Kanpur
SHIP-11090,2025-04-28,WH-West-Mumbai,Mumbai,Bhopal,Consumer Goods,345,22697.42,1510,Road Freight (Truck),1384.94,9,9,On-Time,0,Enterprise,8945,12000,1.44,Clear,9,0.9172,1384.94,0,1,74.54,Mumbai -> Bhopal
SHIP-11091,2025-10-21,WH-South-Bengaluru,Bengaluru,Surat,Consumer Goods,36,2091.61,1232,Rail Freight,714.86,9,9,On-Time,0,SMB,6742,8500,1.47,Clear,9,0.5802,714.86,0,1,79.32,Bengaluru -> Surat
SHIP-11092,2025-06-08,WH-West-Mumbai,Mumbai,Coimbatore,Consumer Goods,113,13157.74,306,Road Freight (Truck),335.5,3,3,On-Time,0,Enterprise,7488,12000,1.33,Clear,3,1.0964,335.5,0,1,62.4,Mumbai -> Coimbatore
SHIP-11093,2025-10-30,WH-Central-Nagpur,Nagpur,Patna,Industrial Equipment,83,17191.61,938,Road Freight (Truck),799.4,5,6,Delayed,1,E-Commerce Retailer,3301,6000,1.45,Severe Heat,6,0.8522,799.4,1,0,55.02,Nagpur -> Patna
SHIP-11094,2025-08-16,WH-West-Mumbai,Mumbai,Lucknow,Apparel,200,42618.65,2089,Express Courier,3186.76,6,5,Early,0,E-Commerce Retailer,5614,12000,1.23,Foggy,5,1.5255,3186.76,0,1,46.78,Mumbai -> Lucknow
SHIP-11095,2025-08-04,WH-West-Mumbai,Mumbai,Kochi,Automotive Parts,333,45723.29,1140,Road Freight (Truck),1086.13,6,6,On-Time,0,SMB,8155,12000,1.72,Rainy,6,0.9527,1086.13,0,1,67.96,Mumbai -> Kochi
SHIP-11096,2025-07-03,WH-Central-Nagpur,Nagpur,Indore,Perishables,156,33897.33,251,Road Freight (Truck),336.63,4,3,Early,0,SMB,4319,6000,1.63,Rainy,3,1.3412,336.63,0,1,71.98,Nagpur -> Indore
SHIP-11097,2025-01-15,WH-East-Kolkata,Kolkata,Coimbatore,Consumer Goods,264,4297.73,991,Road Freight (Truck),941.69,5,5,On-Time,0,Enterprise,6536,7500,1.55,Clear,5,0.9502,941.69,0,1,87.15,Kolkata -> Coimbatore
SHIP-11098,2025-06-06,WH-North-Delhi,Delhi,Bhopal,Electronics,293,6816.95,754,Express Courier,1273.75,3,6,Delayed,3,E-Commerce Retailer,8645,10000,1.47,Stormy,6,1.6893,1273.75,1,0,86.45,Delhi -> Bhopal
SHIP-11099,2025-05-16,WH-East-Kolkata,Kolkata,Coimbatore,Electronics,222,50899.73,1703,Air Cargo,3171.25,4,4,On-Time,0,SMB,4872,7500,1.63,Clear,4,1.8622,3171.25,0,1,64.96,Kolkata -> Coimbatore
SHIP-11100,2025-09-18,WH-West-Mumbai,Mumbai,Bhopal,Consumer Goods,132,26030.8,1943,Rail Freight,1141.83,11,11,On-Time,0,Enterprise,7788,12000,1.45,Foggy,11,0.5877,1141.83,0,1,64.9,Mumbai -> Bhopal
SHIP-11101,2025-06-06,WH-West-Mumbai,Mumbai,Lucknow,Perishables,215,25996.92,1519,Road Freight (Truck),1336.47,9,9,On-Time,0,SMB,6308,12000,1.33,Clear,9,0.8798,1336.47,0,1,52.57,Mumbai -> Lucknow
SHIP-11102,2025-02-16,WH-North-Delhi,Delhi,Surat,Apparel,426,81833.91,810,Express Courier,1405.96,3,3,On-Time,0,Enterprise,5710,10000,1.25,Clear,3,1.7358,1405.96,0,1,57.1,Delhi -> Surat
SHIP-11103,2025-11-20,WH-North-Delhi,Delhi,Bhopal,Consumer Goods,249,59654.24,811,Road Freight (Truck),793.56,6,6,On-Time,0,E-Commerce Retailer,8850,10000,1.54,Clear,6,0.9785,793.56,0,1,88.5,Delhi -> Bhopal
SHIP-11104,2025-11-28,WH-East-Kolkata,Kolkata,Lucknow,Consumer Goods,403,79165.74,1242,Road Freight (Truck),1213.37,6,6,On-Time,0,Enterprise,3872,7500,1.71,Foggy,6,0.9769,1213.37,0,1,51.63,Kolkata -> Lucknow
SHIP-11105,2025-06-22,WH-West-Mumbai,Mumbai,Lucknow,Apparel,348,74109.13,1985,Rail Freight,1252.88,11,13,Delayed,2,SMB,10863,12000,1.24,Foggy,13,0.6312,1252.88,1,0,90.52,Mumbai -> Lucknow
SHIP-11106,2025-05-10,WH-West-Mumbai,Mumbai,Surat,Apparel,295,57154.05,1177,Road Freight (Truck),1092.33,6,6,On-Time,0,Enterprise,8246,12000,1.26,Rainy,6,0.9281,1092.33,0,1,68.72,Mumbai -> Surat
SHIP-11107,2025-04-05,WH-East-Kolkata,Kolkata,Kanpur,Electronics,31,1690.42,2075,Air Cargo,3720.73,6,6,On-Time,0,Enterprise,4984,7500,1.41,Clear,6,1.7931,3720.73,0,1,66.45,Kolkata -> Kanpur
SHIP-11108,2025-04-25,WH-East-Kolkata,Kolkata,Coimbatore,Perishables,268,56518.5,701,Express Courier,1218.77,3,6,Delayed,3,SMB,3990,7500,1.63,Stormy,6,1.7386,1218.77,1,0,53.2,Kolkata -> Coimbatore
SHIP-11109,2025-08-31,WH-North-Delhi,Delhi,Jaipur,Apparel,366,22271.31,290,Road Freight (Truck),472.85,3,3,On-Time,0,Individual,7609,10000,1.33,Clear,3,1.6305,472.85,0,1,76.09,Delhi -> Jaipur
SHIP-11110,2025-10-19,WH-South-Bengaluru,Bengaluru,Jaipur,Electronics,114,25623.06,1509,Rail Freight,921.3,9,10,Delayed,1,E-Commerce Retailer,5662,8500,1.3,Foggy,10,0.6105,921.3,1,0,66.61,Bengaluru -> Jaipur
SHIP-11111,2025-10-09,WH-North-Delhi,Delhi,Indore,Automotive Parts,441,54147.18,903,Express Courier,1569.07,5,5,On-Time,0,Enterprise,6242,10000,1.52,Rainy,5,1.7376,1569.07,0,1,62.42,Delhi -> Indore
SHIP-11112,2025-10-26,WH-East-Kolkata,Kolkata,Indore,Electronics,267,46481.91,1202,Air Cargo,2268.38,5,5,On-Time,0,Enterprise,4307,7500,1.47,Clear,5,1.8872,2268.38,0,1,57.43,Kolkata -> Indore
SHIP-11113,2025-10-10,WH-South-Bengaluru,Bengaluru,Jaipur,Automotive Parts,213,28084.39,300,Road Freight (Truck),389.01,3,3,On-Time,0,E-Commerce Retailer,4090,8500,1.19,Clear,3,1.2967,389.01,0,1,48.12,Bengaluru -> Jaipur
SHIP-11114,2025-03-10,WH-Central-Nagpur,Nagpur,Patna,Perishables,319,11831.03,138,Road Freight (Truck),311.93,3,3,On-Time,0,SMB,4164,6000,1.2,Clear,3,2.2604,311.93,0,1,69.4,Nagpur -> Patna
SHIP-11115,2025-05-28,WH-North-Delhi,Delhi,Jaipur,Industrial Equipment,271,22579.65,1369,Rail Freight,892.46,8,8,On-Time,0,Enterprise,5970,10000,1.54,Clear,8,0.6519,892.46,0,1,59.7,Delhi -> Jaipur
SHIP-11116,2025-01-11,WH-North-Delhi,Delhi,Indore,Industrial Equipment,116,28556.53,1616,Express Courier,2436.97,5,6,Delayed,1,E-Commerce Retailer,7826,10000,1.43,Clear,6,1.508,2436.97,1,0,78.26,Delhi -> Indore
SHIP-11117,2025-09-11,WH-West-Mumbai,Mumbai,Kochi,Consumer Goods,260,62599.67,1238,Rail Freight,826.38,9,9,On-Time,0,E-Commerce Retailer,9480,12000,1.73,Clear,9,0.6675,826.38,0,1,79.0,Mumbai -> Kochi
SHIP-11118,2025-11-26,WH-West-Mumbai,Mumbai,Indore,Perishables,433,39106.14,1000,Road Freight (Truck),1033.57,5,5,On-Time,0,Individual,7273,12000,1.56,Clear,5,1.0336,1033.57,0,1,60.61,Mumbai -> Indore
SHIP-11119,2025-12-26,WH-North-Delhi,Delhi,Patna,Apparel,230,57299.84,1440,Rail Freight,900.56,9,10,Delayed,1,Individual,7644,10000,1.16,Rainy,10,0.6254,900.56,1,0,76.44,Delhi -> Patna
SHIP-11120,2025-02-07,WH-Central-Nagpur,Nagpur,Coimbatore,Industrial Equipment,388,82917.36,1736,Rail Freight,1150.2,11,13,Delayed,2,E-Commerce Retailer,3429,6000,1.44,Foggy,13,0.6626,1150.2,1,0,57.15,Nagpur -> Coimbatore
SHIP-11121,2025-05-14,WH-North-Delhi,Delhi,Jaipur,Perishables,231,36630.94,294,Road Freight (Truck),432.04,4,4,On-Time,0,Enterprise,7917,10000,1.4,Clear,4,1.4695,432.04,0,1,79.17,Delhi -> Jaipur
SHIP-11122,2025-07-19,WH-West-Mumbai,Mumbai,Surat,Perishables,267,6522.62,1365,Rail Freight,889.51,9,8,Early,0,Enterprise,5490,12000,1.21,Clear,8,0.6517,889.51,0,1,45.75,Mumbai -> Surat
SHIP-11123,2025-01-23,WH-East-Kolkata,Kolkata,Kochi,Automotive Parts,210,47636.4,1758,Road Freight (Truck),1492.68,10,10,On-Time,0,SMB,3909,7500,1.7,Clear,10,0.8491,1492.68,0,1,52.12,Kolkata -> Kochi
SHIP-11124,2025-10-30,WH-West-Mumbai,Mumbai,Lucknow,Consumer Goods,376,54894.45,173,Road Freight (Truck),355.93,2,2,On-Time,0,SMB,6781,12000,1.63,Clear,2,2.0574,355.93,0,1,56.51,Mumbai -> Lucknow
SHIP-11125,2025-12-12,WH-East-Kolkata,Kolkata,Patna,Perishables,267,58497.54,814,Road Freight (Truck),808.89,5,7,Delayed,2,SMB,6099,7500,1.29,Foggy,7,0.9937,808.89,1,0,81.32,Kolkata -> Patna
SHIP-11126,2025-10-29,WH-North-Delhi,Delhi,Indore,Apparel,358,75570.52,982,Express Courier,1670.72,4,5,Delayed,1,SMB,4811,10000,1.3,Rainy,5,1.7013,1670.72,1,0,48.11,Delhi -> Indore
SHIP-11127,2025-12-29,WH-West-Mumbai,Mumbai,Surat,Perishables,234,49317.01,1546,Rail Freight,956.65,9,9,On-Time,0,SMB,6460,12000,1.17,Foggy,9,0.6188,956.65,0,1,53.83,Mumbai -> Surat
SHIP-11128,2025-08-06,WH-North-Delhi,Delhi,Bhopal,Apparel,211,37783.95,1461,Road Freight (Truck),1239.54,7,7,On-Time,0,SMB,6185,10000,1.33,Clear,7,0.8484,1239.54,0,1,61.85,Delhi -> Bhopal
SHIP-11129,2025-05-21,WH-North-Delhi,Delhi,Kanpur,Consumer Goods,235,19618.4,2010,Rail Freight,1249.06,12,13,Delayed,1,Enterprise,4543,10000,1.5,Rainy,13,0.6214,1249.06,1,0,45.43,Delhi -> Kanpur
SHIP-11130,2025-04-14,WH-Central-Nagpur,Nagpur,Jaipur,Consumer Goods,245,23029.43,468,Express Courier,890.91,3,2,Early,0,Enterprise,4849,6000,1.4,Clear,2,1.9037,890.91,0,1,80.82,Nagpur -> Jaipur
SHIP-11131,2025-07-29,WH-North-Delhi,Delhi,Kanpur,Apparel,192,16798.13,562,Road Freight (Truck),605.42,4,7,Delayed,3,SMB,7132,10000,1.73,Foggy,7,1.0773,605.42,1,0,71.32,Delhi -> Kanpur
SHIP-11132,2025-04-21,WH-South-Bengaluru,Bengaluru,Patna,Industrial Equipment,209,4119.56,952,Road Freight (Truck),885.33,6,6,On-Time,0,E-Commerce Retailer,7423,8500,1.18,Stormy,6,0.93,885.33,0,1,87.33,Bengaluru -> Patna
SHIP-11133,2025-04-14,WH-West-Mumbai,Mumbai,Bhopal,Consumer Goods,366,55596.75,699,Express Courier,1244.76,3,3,On-Time,0,Enterprise,5575,12000,1.5,Rainy,3,1.7808,1244.76,0,1,46.46,Mumbai -> Bhopal
SHIP-11134,2025-11-12,WH-West-Mumbai,Mumbai,Bhopal,Apparel,255,45702.61,1683,Express Courier,2626.59,5,5,On-Time,0,SMB,6930,12000,1.66,Foggy,5,1.5607,2626.59,0,1,57.75,Mumbai -> Bhopal
SHIP-11135,2025-06-20,WH-Central-Nagpur,Nagpur,Bhopal,Consumer Goods,362,78068.38,1929,Rail Freight,1245.9,11,11,On-Time,0,E-Commerce Retailer,4762,6000,1.44,Clear,11,0.6459,1245.9,0,1,79.37,Nagpur -> Bhopal
SHIP-11136,2025-12-22,WH-North-Delhi,Delhi,Lucknow,Industrial Equipment,120,5752.67,401,Express Courier,695.93,2,5,Delayed,3,SMB,7673,10000,1.15,Stormy,5,1.7355,695.93,1,0,76.73,Delhi -> Lucknow
SHIP-11137,2025-11-20,WH-South-Bengaluru,Bengaluru,Patna,Consumer Goods,15,2143.25,479,Road Freight (Truck),422.01,3,3,On-Time,0,Enterprise,4796,8500,1.3,Clear,3,0.881,422.01,0,1,56.42,Bengaluru -> Patna
