shipment_id,order_date,origin_city,destination_city,product_category,quantity,order_value,distance_km,shipping_cost,estimated_delivery_days,actual_delivery_days,delivery_status,delay_days,inventory_level,warehouse_capacity,fuel_cost,shipping_cost_standardized,shipping_cost_normalized,distance_km_standardized,distance_km_normalized,transportation_mode_Express Courier,transportation_mode_Rail Freight,transportation_mode_Road Freight (Truck),weather_condition_Foggy,weather_condition_Rainy,weather_condition_Severe Heat,weather_condition_Stormy,warehouse_WH-East-Kolkata,warehouse_WH-North-Delhi,warehouse_WH-South-Bengaluru,warehouse_WH-West-Mumbai,customer_segment_Enterprise,customer_segment_Individual,customer_segment_SMB
SHIP-11015,2025-11-01,Delhi,Patna,Industrial Equipment,215,37520.77,1137,1031.37,6,9,Delayed,3,8786,10000,1.58,-0.09257569260961152,0.40610530176166776,0.01628379263116805,0.5138959070237494,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SHIP-11016,2025-03-10,Mumbai,Kochi,Electronics,229,12910.89,647,653.75,4,3,Early,0,8913,12000,1.55,-0.7985464095711936,0.2226790903493826,-0.8368359564570664,0.2662961091460334,False,False,True,False,False,True,False,False,False,False,True,False,False,False
SHIP-11017,2025-11-14,Kolkata,Jaipur,Perishables,289,53010.94,1069,1737.11,5,5,On-Time,0,4943,7500,1.23,1.2268241638293143,0.7489134539837591,-0.1021083358137298,0.47953511874684185,True,False,False,False,False,False,False,True,False,False,False,True,False,False
SHIP-11018,2025-08-24,Bengaluru,Kanpur,Consumer Goods,145,26231.62,546,548.35,4,4,On-Time,0,6724,8500,1.39,-0.9955945361739974,0.1714817949655183,-1.0126830884119882,0.21526023244062661,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-11019,2025-11-30,Delhi,Kanpur,Electronics,115,8054.23,161,256.09,2,2,On-Time,0,6066,10000,1.21,-1.541982443962759,0.029518592414396916,-1.682991462695601,0.02071753410813542,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-11020,2025-05-17,Kolkata,Kochi,Consumer Goods,127,9952.24,584,558.22,4,4,On-Time,0,6736,7500,1.64,-0.9771423064816855,0.17627607680080049,-0.9465227813398395,0.23446184941889844,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-11021,2025-03-17,Delhi,Indore,Electronics,246,41542.29,1765,1531.79,9,13,Delayed,4,4822,10000,1.54,0.8429729175855981,0.6491807339817189,1.1096699200340483,0.8312278928751896,False,False,True,False,False,False,True,False,True,False,False,False,False,True
SHIP-11022,2025-02-04,Kolkata,Indore,Apparel,318,33921.13,397,524.89,4,5,Delayed,1,5634,7500,1.45,-1.039453635321073,0.1600862679284646,-1.2721011345633086,0.13996968165740273,False,False,True,False,True,False,False,True,False,False,False,False,False,False
SHIP-11023,2025-01-01,Delhi,Patna,Automotive Parts,397,24105.35,955,1622.21,4,5,Delayed,1,8153,10000,1.36,1.012015532456808,0.6931016016155807,-0.3005892570301762,0.4219302678120263,True,False,False,False,True,False,False,False,True,False,False,True,False,False
SHIP-11024,2025-10-23,Nagpur,Jaipur,Automotive Parts,109,20376.97,138,281.77,2,2,On-Time,0,4022,6000,1.26,-1.4939729952800263,0.04199246855725873,-1.7230358590813755,0.009095502779181398,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SHIP-11025,2025-11-16,Mumbai,Jaipur,Electronics,270,13830.66,185,330.68,3,4,Delayed,1,9658,12000,1.21,-1.4025344386183265,0.0657501508838698,-1.6412060055974018,0.032844871147043965,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHIP-11026,2025-03-01,Mumbai,Kochi,Electronics,314,67847.95,286,428.25,3,3,On-Time,0,10627,12000,1.73,-1.2201247069993935,0.11314407982697837,-1.46535887364248,0.08388074785245073,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SHIP-11027,2025-11-16,Delhi,Lucknow,Industrial Equipment,363,49348.88,1728,2254.0225000000005,6,7,Delayed,1,7996,10000,1.27,2.193205945068137,1.0000000000000002,1.0452506736743243,0.8125315816068722,True,False,False,False,True,False,False,False,True,False,False,True,False,False
SHIP-11028,2025-12-15,Mumbai,Kanpur,Perishables,295,11752.69,1139,1065.58,6,7,Delayed,1,7144,12000,1.19,-0.02861918017050406,0.42272256433360317,0.019765914056017988,0.5149065184436584,False,False,True,False,True,False,False,False,False,False,True,False,False,True
SHIP-11029,2025-11-24,Nagpur,Jaipur,Consumer Goods,337,60022.06,522,640.43,5,4,Early,0,4284,6000,1.73,-0.8234485067851344,0.21620899571453372,-1.0544685455101874,0.20313289540171806,False,False,True,False,False,False,False,False,False,False,False,False,True,False
SHIP-11030,2025-09-24,Nagpur,Kochi,Consumer Goods,112,15344.37,2055,1181.57,12,11,Early,0,5270,6000,1.48,0.18822723543347333,0.4790638763978767,1.614577526637289,0.9777665487620012,False,True,False,False,False,False,False,False,False,False,False,False,False,False
SHIP-11031,2025-12-27,Mumbai,Coimbatore,Consumer Goods,72,6123.13,1965,1143.76,12,14,Delayed,2,7932,12000,1.63,0.11754042645005774,0.4606979396003064,1.4578820625190418,0.932289034866094,False,True,False,True,False,False,False,False,False,False,True,False,False,True
SHIP-11032,2025-08-17,Mumbai,Surat,Automotive Parts,184,21030.6,528,558.04,5,5,On-Time,0,9244,12000,1.18,-0.9774788213089011,0.1761886430895187,-1.0440221812356376,0.2061647296614452,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-11033,2025-09-27,Kolkata,Coimbatore,Apparel,291,24766.83,231,378.4,3,7,Delayed,4,5015,7500,1.49,-1.3133206188698847,0.08892979923034043,-1.5611172128258533,0.056088933804951994,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-11034,2025-11-12,Nagpur,Bhopal,Consumer Goods,302,23196.94,1417,1290.42,7,7,On-Time,0,3042,6000,1.39,0.3917252295579062,0.5319369845813079,0.5037807921101592,0.6553815058110157,False,False,True,False,False,False,False,False,False,False,False,False,False,True
SHIP-11035,2025-10-13,Bengaluru,Patna,Consumer Goods,235,12560.28,1550,1002.75,10,10,On-Time,0,4059,8500,1.61,-0.14608155013686222,0.3922033416678708,0.73534186686268,0.7225871652349672,False,True,False,False,False,False,False,False,False,True,False,False,False,False
SHIP-11036,2025-10-18,Mumbai,Jaipur,Automotive Parts,16,1604.0,1516,864.35,9,11,Delayed,2,10770,12000,1.17,-0.40482406172915864,0.3249765325490205,0.676145802640231,0.7054067710965135,False,True,False,False,True,False,False,False,False,False,True,True,False,False
SHIP-11037,2025-08-01,Mumbai,Bhopal,Electronics,136,10061.55,716,639.71,5,6,Delayed,1,8854,12000,1.39,-0.8247945660939959,0.21585926086940677,-0.7167027672997436,0.30116220313289543,False,False,True,False,True,False,False,False,False,False,True,False,False,True
SHIP-11038,2025-06-14,Bengaluru,Chandigarh,Consumer Goods,433,76037.88,770,819.29,6,8,Delayed,2,4239,8500,1.63,-0.4890649401420842,0.3030889601581578,-0.6226854888287954,0.32844871147043964,False,False,True,True,False,False,False,False,False,True,False,False,False,True
SHIP-11039,2025-01-05,Delhi,Bhopal,Apparel,101,17746.81,1182,1030.86,7,7,On-Time,0,8529,10000,1.46,-0.09352915128672183,0.4058575729130361,0.09463152469029162,0.5366346639717029,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-11040,2025-12-05,Bengaluru,Kochi,Electronics,432,57426.82,224,426.11,2,4,Delayed,2,5913,8500,1.48,-1.2241254943896211,0.11210459014840655,-1.5733046378128281,0.052551793835270345,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHIP-11041,2025-03-19,Mumbai,Jaipur,Electronics,199,39365.58,443,481.14,3,5,Delayed,2,9753,12000,1.21,-1.1212454336025974,0.13883501865859682,-1.19201234179176,0.16321374431531077,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHIP-11042,2025-03-03,Kolkata,Surat,Industrial Equipment,368,78279.06,1936,1263.72,12,13,Delayed,1,3821,7500,1.23,0.3418088635209529,0.5189676507411828,1.4073913018587179,0.917635169277413,False,True,False,False,False,False,False,True,False,False,False,True,False,False
SHIP-11043,2025-05-12,Delhi,Kochi,Automotive Parts,62,9377.2,1111,935.85,7,7,On-Time,0,8762,10000,1.56,-0.27115289425192457,0.35970714564149014,-0.02898378589188113,0.5007579585649319,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-11044,2025-03-30,Bengaluru,Kochi,Automotive Parts,251,40272.89,1557,1368.79,9,13,Delayed,4,6184,8500,1.56,0.5382400462738617,0.5700046509876973,0.7475292918496548,0.7261243052046489,False,False,True,False,False,False,True,False,False,True,False,True,False,False
SHIP-11045,2025-08-25,Mumbai,Patna,Automotive Parts,141,11488.42,548,561.02,5,5,On-Time,0,9563,12000,1.74,-0.971907631391668,0.17763615675407196,-1.0092009669871382,0.21627084386053566,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-11046,2025-02-11,Bengaluru,Patna,Apparel,373,84034.76,754,813.0,6,6,On-Time,0,3950,8500,1.58,-0.500824263826445,0.3000336376917014,-0.6505424602275949,0.3203638201111673,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-11047,2025-03-30,Delhi,Kanpur,Industrial Equipment,121,2503.3,849,1367.92,4,4,On-Time,0,5981,10000,1.45,0.5366135579423207,0.5695820547165023,-0.48514169254722284,0.36836786255684695,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-11048,2025-10-23,Bengaluru,Kanpur,Consumer Goods,418,40513.22,1008,1026.66,7,7,On-Time,0,4893,8500,1.66,-0.10138116392174784,0.4038174529831289,-0.20831303927165287,0.448711470439616,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-11049,2025-11-24,Bengaluru,Indore,Apparel,16,2953.97,1204,706.42,9,9,On-Time,0,7618,8500,1.21,-0.7000784320743277,0.24826316575610113,0.13293486036364094,0.5477513895907025,False,True,False,False,False,False,False,False,False,True,False,True,False,False
SHIP-11050,2025-10-22,Bengaluru,Lucknow,Perishables,239,8083.23,1755,1512.1,9,11,Delayed,2,4565,8500,1.42,0.8061619345418675,0.6396164574531773,1.0922593129097986,0.8261748357756443,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-11051,2025-04-14,Bengaluru,Jaipur,Electronics,165,9577.4,1450,2254.0225000000005,5,5,On-Time,0,6649,8500,1.32,2.193205945068137,1.0000000000000002,0.5612357956201831,0.672056594239515,False,False,False,False,True,False,False,False,False,True,False,True,False,False
SHIP-11052,2025-01-14,Bengaluru,Jaipur,Consumer Goods,206,31617.32,1497,1272.19,7,7,On-Time,0,3995,8500,1.21,0.3576437556682561,0.5230818925998293,0.6430656491041566,0.6958059626073776,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-11053,2025-10-15,Kolkata,Bhopal,Consumer Goods,332,48670.71,512,581.07,5,8,Delayed,3,4071,7500,1.61,-0.9344236186935064,0.18737530070517716,-1.0718791526344371,0.19807983830217282,False,False,True,True,False,False,False,True,False,False,False,True,False,False
SHIP-11054,2025-06-28,Mumbai,Jaipur,Electronics,373,70365.76,323,484.88,3,3,On-Time,0,7309,12000,1.46,-1.1142534033037883,0.14065169688189522,-1.4009396272827561,0.10257705912076806,False,False,True,False,False,False,False,False,False,False,True,False,True,False
SHIP-11055,2025-05-05,Kolkata,Jaipur,Electronics,232,47783.64,377,450.01,3,6,Delayed,3,6175,7500,1.48,-1.1794438034426855,0.12371384403526005,-1.306922348811808,0.1298635674583123,False,False,True,False,False,True,False,True,False,False,False,False,False,False
SHIP-11056,2025-12-19,Mumbai,Lucknow,Automotive Parts,376,17001.29,605,1131.37,4,5,Delayed,1,9855,12000,1.4,0.09437698917672986,0.45467958580707984,-0.9099605063789151,0.2450732693279434,True,False,False,False,False,True,False,False,False,False,True,True,False,False
SHIP-11057,2025-01-23,Delhi,Chandigarh,Perishables,259,5003.76,1660,1048.55,10,10,On-Time,0,8977,10000,1.43,-0.060457221878717944,0.4144503637606695,0.9268585452294265,0.7781707933299647,False,True,False,True,False,False,False,False,True,False,False,False,False,False
SHIP-11058,2025-03-04,Delhi,Kanpur,Consumer Goods,413,73127.87,565,681.25,4,4,On-Time,0,8808,10000,1.22,-0.7471344220799497,0.23603701846187097,-0.9796029348759139,0.22486104092976253,False,False,True,False,False,False,True,False,True,False,False,False,False,True
SHIP-11059,2025-05-23,Mumbai,Kanpur,Electronics,92,7896.09,1852,1074.08,12,12,On-Time,0,5859,12000,1.55,-0.012728202218665042,0.4268513784774632,1.2611422020150205,0.875189489641233,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHIP-11060,2025-06-02,Kolkata,Surat,Electronics,249,40364.45,1323,2254.0225000000005,5,8,Delayed,3,6300,7500,1.41,2.193205945068137,1.0000000000000002,0.3401210851422122,0.6078827690752906,False,False,False,False,False,False,True,True,False,False,False,False,False,True
SHIP-11061,2025-05-25,Kolkata,Jaipur,Automotive Parts,389,19597.03,1143,1121.99,7,7,On-Time,0,4965,7500,1.64,0.07684082762517126,0.4501233179636202,0.02673015690571786,0.5169277412834765,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-11062,2025-08-13,Kolkata,Lucknow,Consumer Goods,404,50590.66,461,611.83,3,3,On-Time,0,6427,7500,1.27,-0.8769169737760278,0.20231675047754588,-1.1606732489681106,0.17230924709449216,False,False,True,False,False,False,False,True,False,False,False,False,False,False
SHIP-11063,2025-11-05,Bengaluru,Kanpur,Consumer Goods,369,49276.19,252,588.69,3,5,Delayed,2,4181,8500,1.27,-0.9201778243413872,0.19107666114943755,-1.524554937864929,0.06670035371399696,True,False,False,True,False,False,False,False,False,True,False,False,False,True
SHIP-11064,2025-04-14,Mumbai,Lucknow,Consumer Goods,332,50627.77,562,644.68,4,4,On-Time,0,10040,12000,1.54,-0.8155030178092149,0.21827340278646373,-0.9848261170131888,0.22334512379989893,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-11065,2025-04-14,Delhi,Coimbatore,Consumer Goods,272,36881.83,1979,2254.0225000000005,7,9,Delayed,2,5250,10000,1.66,2.193205945068137,1.0000000000000002,1.4822569124929914,0.9393633148054573,True,False,False,True,False,False,False,False,True,False,False,False,False,False
SHIP-11066,2025-02-08,Mumbai,Chandigarh,Consumer Goods,416,54698.73,372,514.7,4,7,Delayed,3,7282,12000,1.43,-1.0585041135951012,0.15513654838423713,-1.3156276523739328,0.12733703890853967,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SHIP-11067,2025-07-17,Mumbai,Jaipur,Automotive Parts,198,18452.12,384,474.42,3,3,On-Time,0,5562,12000,1.59,-1.1338086538186394,0.13557082677074517,-1.2947349238248331,0.13340070742799395,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-11068,2025-05-14,Delhi,Surat,Apparel,375,11897.76,212,399.02,2,6,Delayed,4,5081,10000,1.75,-1.274770975885541,0.0989458166005044,-1.5941973663619278,0.046488125315816066,False,False,True,True,False,False,False,False,True,False,False,True,False,False
SHIP-11069,2025-03-08,Delhi,Bhopal,Apparel,299,10775.14,1805,1601.42,9,11,Delayed,2,6594,10000,1.74,0.9731480699134278,0.6830030079625394,1.1793123485310468,0.8514401212733704,False,False,True,False,False,False,False,False,True,False,False,False,False,True
SHIP-11070,2025-06-28,Bengaluru,Kanpur,Consumer Goods,371,43383.96,1554,1428.4,9,11,Delayed,2,7094,8500,1.6,0.6496825398867,0.5989597817071675,0.7423061097123799,0.7246083880747853,False,False,True,False,False,False,False,False,False,True,False,False,True,False
SHIP-11071,2025-02-11,Kolkata,Coimbatore,Industrial Equipment,412,40627.89,257,425.11,4,4,On-Time,0,6102,7500,1.59,-1.2259950212074846,0.11161884730795245,-1.515849634302804,0.06922688226376958,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHIP-11072,2025-01-15,Nagpur,Lucknow,Apparel,67,9131.54,1351,798.35,9,9,On-Time,0,3363,6000,1.3,-0.5282128317081439,0.2929175050790485,0.3888707850901113,0.6220313289540172,False,True,False,False,False,False,False,False,False,False,False,False,False,True
SHIP-11073,2025-04-21,Nagpur,Patna,Electronics,18,1559.47,1121,2078.52,3,4,Delayed,1,3127,6000,1.65,1.8650993147160624,0.9147509171432004,-0.011573178767631444,0.5058110156644771,False,False,False,False,True,False,False,False,False,False,False,False,False,False
SHIP-11074,2025-06-06,Bengaluru,Kochi,Apparel,313,55294.23,1780,1557.75,9,10,Delayed,1,5380,8500,1.39,0.8915058337773324,0.661790618119908,1.1357858307204227,0.8388074785245074,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHIP-11075,2025-10-16,Mumbai,Jaipur,Consumer Goods,124,27035.64,1889,1568.81,9,11,Delayed,2,10381,12000,1.73,0.9121828003829017,0.6671629339353305,1.3255614483747442,0.8938858009095504,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-11076,2025-08-19,Bengaluru,Jaipur,Industrial Equipment,219,18665.99,1716,1453.2,8,8,On-Time,0,4190,8500,1.2,0.6960468049697126,0.6110062041504296,1.0243579451252247,0.8064679130874179,False,False,True,True,False,False,False,False,False,True,False,True,False,False
SHIP-11077,2025-06-06,Kolkata,Coimbatore,Consumer Goods,50,3017.56,426,433.54,4,4,On-Time,0,5288,7500,1.41,-1.210234910132896,0.11571365945298069,-1.2216103739029844,0.15462354724608388,False,False,True,False,True,False,False,True,False,False,False,False,True,False
SHIP-11078,2025-02-07,Delhi,Lucknow,Perishables,313,13240.66,385,498.31,3,3,On-Time,0,4917,10000,1.48,-1.0891456581398828,0.14717522322919407,-1.2929938631124083,0.13390601313794845,False,False,True,False,False,False,False,False,True,False,False,False,False,False
SHIP-11079,2025-04-07,Mumbai,Indore,Electronics,182,29087.19,765,758.82,5,5,On-Time,0,8051,12000,1.39,-0.6021152268182847,0.27371609059589713,-0.6313907923909202,0.32592218292066705,False,False,True,False,False,False,False,False,False,False,True,True,False,False
SHIP-11080,2025-10-16,Kolkata,Jaipur,Industrial Equipment,243,28991.4,437,523.6,4,7,Delayed,3,3821,7500,1.28,-1.041865324916117,0.15945965966427883,-1.20245870606631,0.16018191005558363,False,False,True,False,False,False,True,True,False,False,False,True,False,False
SHIP-11081,2025-09-11,Mumbai,Indore,Apparel,290,17163.27,1256,1177.89,8,10,Delayed,2,5853,12000,1.51,0.18134737674373627,0.4772763427450056,0.2234700174097393,0.5740272865083376,False,False,True,True,False,False,False,False,False,False,True,False,False,True
SHIP-11082,2025-07-15,Bengaluru,Patna,Industrial Equipment,381,64193.6,1020,1023.85,6,6,On-Time,0,4587,8500,1.6,-0.10663453427994414,0.4024525156014528,-0.18742031072255325,0.4547751389590703,False,False,True,False,False,False,False,False,False,True,False,True,False,False
